Tair,Rin,CO2air,Plant Density,day,hour,hour_order,timestep
17.7,19.7925,586.999999,45.0,14,20,356,4274
17.6,19.7925,594.0,45.0,14,20,356,4275
17.4,19.7925,598.000001,45.0,14,20,356,4276
17.5,19.7925,613.999998,45.0,14,20,356,4277
17.4,19.7925,625.999999,45.0,14,20,356,4278
17.4,19.7925,636.0,45.0,14,20,356,4279
17.3,19.7925,645.0,45.0,14,20,356,4280
17.4,19.7925,659.000001,45.0,14,20,356,4281
17.2,19.7925,663.999999,45.0,14,20,356,4282
17.2,19.7925,679.999999,45.0,14,20,356,4283
17.3,19.575,680.0,45.0,14,21,357,4284
17.3,19.7925,694.0,45.0,14,21,357,4285
17.3,19.7925,697.999999,45.0,14,21,357,4286
17.4,19.575,706.999999,45.0,14,21,357,4287
17.4,19.575,714.0,45.0,14,21,357,4288
17.4,19.7925,727.0,45.0,14,21,357,4289
17.4,19.575,732.000001,45.0,14,21,357,4290
17.4,19.575,737.999999,45.0,14,21,357,4291
17.5,19.575,731.0,45.0,14,21,357,4292
17.5,19.7925,719.0,45.0,14,21,357,4293
17.4,19.7925,713.0,45.0,14,21,357,4294
17.1,19.357499999999998,714.0,45.0,14,21,357,4295
17.1,19.357499999999998,711.0,45.0,14,22,358,4296
16.6,19.575,709.0,45.0,14,22,358,4297
16.3,19.357499999999998,707.0,45.0,14,22,358,4298
16.1,19.357499999999998,705.999999,45.0,14,22,358,4299
16.0,19.357499999999998,699.000001,45.0,14,22,358,4300
15.9,19.14,686.000001,45.0,14,22,358,4301
15.7,19.357499999999998,676.0,45.0,14,22,358,4302
15.8,18.9225,663.0,45.0,14,22,358,4303
15.8,18.9225,656.000001,45.0,14,22,358,4304
15.7,18.9225,647.000001,45.0,14,22,358,4305
15.8,19.14,642.0,45.0,14,22,358,4306
15.9,19.357499999999998,632.0,45.0,14,22,358,4307
16.0,19.7925,630.0,45.0,14,23,359,4308
16.1,20.2275,628.0,45.0,14,23,359,4309
16.1,20.445,628.0,45.0,14,23,359,4310
16.2,21.0975,626.0,45.0,14,23,359,4311
16.3,21.9675,625.0,45.0,14,23,359,4312
17.0,21.5325,622.0,45.0,14,23,359,4313
17.8,22.4025,617.000001,45.0,14,23,359,4314
18.0,23.2725,620.0,45.0,14,23,359,4315
18.1,23.49,617.0,45.0,14,23,359,4316
18.1,23.7075,616.0,45.0,14,23,359,4317
18.4,24.577499782500002,614.0,45.0,14,23,359,4318
18.2,25.0125,616.0,45.0,14,23,359,4319
18.2,25.4475,611.0,45.0,15,0,360,4320
18.4,25.8825,609.0,45.0,15,0,360,4321
18.4,26.535,606.0,45.0,15,0,360,4322
18.6,26.97,603.0,45.0,15,0,360,4323
18.2,27.6225,596.0,45.0,15,0,360,4324
18.2,28.0575,589.0,45.0,15,0,360,4325
18.2,28.05749826,588.999999,45.0,15,0,360,4326
18.4,10.0050023925,583.000001,45.0,15,0,360,4327
18.4,12.6149997825,584.0,45.0,15,0,360,4328
18.1,11.31,585.0,45.0,15,0,360,4329
18.2,11.9625,584.0,45.0,15,0,360,4330
18.6,12.18,587.0,45.0,15,0,360,4331
18.7,12.615,586.0,45.0,15,1,361,4332
18.8,14.1375,584.0,45.0,15,1,361,4333
18.9,14.5725,579.0,45.0,15,1,361,4334
18.9,14.79,586.0,45.0,15,1,361,4335
19.3,14.5725,584.0,45.0,15,1,361,4336
18.9,14.79,583.0,45.0,15,1,361,4337
19.3,15.0075,575.0,45.0,15,1,361,4338
19.1,15.4425,574.0,45.0,15,1,361,4339
19.1,15.66,572.0,45.0,15,1,361,4340
19.5,16.53,576.0,45.0,15,1,361,4341
19.7,16.965,575.0,45.0,15,1,361,4342
19.5,17.1825,563.0,45.0,15,1,361,4343
20.1,17.6175,558.000001,45.0,15,2,362,4344
19.5,18.0525,563.999999,45.0,15,2,362,4345
20.3,18.27,553.000001,45.0,15,2,362,4346
19.9,18.9225,561.0,45.0,15,2,362,4347
20.6,19.14,557.0,45.0,15,2,362,4348
20.5,19.575,553.000001,45.0,15,2,362,4349
20.0,19.7925,554.0,45.0,15,2,362,4350
20.9,20.2275,547.0,45.0,15,2,362,4351
20.8,20.6625,542.0,45.0,15,2,362,4352
20.7,21.532500435,541.999999,45.0,15,2,362,4353
21.5,25.882499347499998,535.000001,45.0,15,2,362,4354
20.9,22.6200002175,546.999999,45.0,15,2,362,4355
21.4,22.8375,554.0,45.0,15,3,363,4356
22.3,23.2725,541.000001,45.0,15,3,363,4357
21.2,23.7075,549.999999,45.0,15,3,363,4358
22.0,33.27749913,557.999999,45.0,15,3,363,4359
22.7,35.235,542.000001,45.0,15,3,363,4360
22.1,19.792500434999997,545.0,45.0,15,3,363,4361
22.3,34.58250087,536.0,45.0,15,3,363,4362
22.9,43.0649989125,536.0,45.0,15,3,363,4363
21.8,31.755000652499998,546.999999,45.0,15,3,363,4364
22.6,48.0675,536.0,45.0,15,3,363,4365
22.8,30.4499997825,535.000001,45.0,15,3,363,4366
21.4,26.3175006525,547.999998,45.0,15,3,363,4367
22.5,20.445000652500003,531.000002,45.0,15,4,364,4368
22.2,28.2749997825,540.0,45.0,15,4,364,4369
21.4,28.0574997825,537.0,45.0,15,4,364,4370
22.1,22.1850010875,530.999999,45.0,15,4,364,4371
22.4,33.4949984775,522.000001,45.0,15,4,364,4372
21.7,16.7475010875,533.999999,45.0,15,4,364,4373
22.9,35.67,531.0,45.0,15,4,364,4374
22.3,18.0524997825,538.0,45.0,15,4,364,4375
22.4,15.660000217499999,537.0,45.0,15,4,364,4376
22.9,32.40749826,529.000001,45.0,15,4,364,4377
22.9,30.015,529.0,45.0,15,4,364,4378
22.9,30.0149993475,529.0,45.0,15,4,364,4379
22.2,13.48500174,518.0,45.0,15,5,365,4380
21.2,31.3199976075,514.000001,45.0,15,5,365,4381
22.4,29.3625002175,520.0,45.0,15,5,365,4382
21.8,30.232499999999998,515.0,45.0,15,5,365,4383
21.8,28.275,523.0,45.0,15,5,365,4384
21.8,26.9700002175,525.0,45.0,15,5,365,4385
21.4,20.445000652500003,521.0,45.0,15,5,365,4386
21.8,32.407499565,528.0,45.0,15,5,365,4387
20.9,33.712499565,541.0,45.0,15,5,365,4388
21.4,19.7925,553.000001,45.0,15,5,365,4389
21.4,20.01,558.999999,45.0,15,5,365,4390
20.5,26.969999565000002,570.999999,45.0,15,5,365,4391
20.6,29.145,592.0,45.0,15,6,366,4392
21.0,33.712499782500004,605.000001,45.0,15,6,366,4393
20.8,31.3200002175,619.999998,45.0,15,6,366,4394
20.7,32.6249997825,622.0,45.0,15,6,366,4395
20.6,35.8874997825,611.0,45.0,15,6,366,4396
20.9,31.5374997825,611.0,45.0,15,6,366,4397
20.3,23.4899997825,605.000001,45.0,15,6,366,4398
20.7,22.4025002175,612.999999,45.0,15,6,366,4399
20.6,25.0124997825,615.0,45.0,15,6,366,4400
20.5,18.9225,614.0,45.0,15,6,366,4401
19.9,17.1825002175,611.0,45.0,15,6,366,4402
19.6,19.5749997825,616.999999,45.0,15,6,366,4403
19.4,18.0525002175,620.0,45.0,15,7,367,4404
19.3,17.6175,620.0,45.0,15,7,367,4405
19.0,16.53,619.0,45.0,15,7,367,4406
18.9,16.5299997825,623.0,45.0,15,7,367,4407
18.4,15.007500217499999,625.0,45.0,15,7,367,4408
18.5,34.147498694999996,624.0,45.0,15,7,367,4409
18.4,33.277499999999996,628.0,45.0,15,7,367,4410
18.4,30.667499782500002,636.0,45.0,15,7,367,4411
18.5,28.2750002175,635.0,45.0,15,7,367,4412
18.4,28.4925,633.0,45.0,15,7,367,4413
18.6,27.1875,637.0,45.0,15,7,367,4414
18.5,26.535,635.0,45.0,15,7,367,4415
18.6,25.8825,636.0,45.0,15,8,368,4416
18.5,25.8825,636.0,45.0,15,8,368,4417
18.4,24.36,637.0,45.0,15,8,368,4418
18.4,24.36,639.0,45.0,15,8,368,4419
18.4,22.62,644.0,45.0,15,8,368,4420
18.2,22.4025,647.999999,45.0,15,8,368,4421
18.1,22.185,651.0,45.0,15,8,368,4422
18.2,22.185,653.0,45.0,15,8,368,4423
17.9,20.445,658.0,45.0,15,8,368,4424
18.4,19.7925,664.000002,45.0,15,8,368,4425
18.7,19.7925,680.999998,45.0,15,8,368,4426
19.0,19.7925,694.999999,45.0,15,8,368,4427
19.1,19.7925,710.0,45.0,15,9,369,4428
19.2,19.7925,727.0,45.0,15,9,369,4429
19.3,19.7925,727.0,45.0,15,9,369,4430
19.3,19.7925,722.000001,45.0,15,9,369,4431
19.3,19.7925,722.0,45.0,15,9,369,4432
19.2,19.7925,734.0,45.0,15,9,369,4433
19.2,19.7925,732.999999,45.0,15,9,369,4434
19.0,19.7925,728.000001,45.0,15,9,369,4435
19.1,19.575,715.000001,45.0,15,9,369,4436
18.8,19.7925,717.0,45.0,15,9,369,4437
18.7,19.7925,731.0,45.0,15,9,369,4438
18.7,19.7925,733.0,45.0,15,9,369,4439
18.7,19.7925,720.000001,45.0,15,10,370,4440
18.5,19.7925,719.0,45.0,15,10,370,4441
18.3,19.7925,734.0,45.0,15,10,370,4442
18.2,19.792499565,733.999999,45.0,15,10,370,4443
18.1,16.530000434999998,722.000002,45.0,15,10,370,4444
18.0,13.267500217499999,716.0,45.0,15,10,370,4445
18.0,10.005,727.0,45.0,15,10,370,4446
17.9,7.177499565,724.999999,45.0,15,10,370,4447
17.7,8.699999999999999e-07,717.000001,45.0,15,10,370,4448
17.6,0.0,725.999999,45.0,15,10,370,4449
17.4,0.0,728.0,45.0,15,10,370,4450
17.2,0.0,720.0,45.0,15,10,370,4451
17.1,0.0,711.999999,45.0,15,11,371,4452
16.8,0.0,706.000001,45.0,15,11,371,4453
16.8,0.0,700.0,45.0,15,11,371,4454
16.6,0.0,694.0,45.0,15,11,371,4455
16.5,0.0,688.999999,45.0,15,11,371,4456
16.4,0.0,681.000001,45.0,15,11,371,4457
16.3,0.0,679.0,45.0,15,11,371,4458
16.2,0.0,672.0,45.0,15,11,371,4459
16.1,0.0,665.0,45.0,15,11,371,4460
16.0,0.0,658.999999,45.0,15,11,371,4461
15.9,0.0,652.000001,45.0,15,11,371,4462
15.8,0.0,642.000001,45.0,15,11,371,4463
15.8,0.0,634.0,45.0,15,12,372,4464
15.6,0.0,628.999999,45.0,15,12,372,4465
15.5,0.0,621.000001,45.0,15,12,372,4466
15.5,0.0,617.0,45.0,15,12,372,4467
15.5,0.0,614.0,45.0,15,12,372,4468
15.4,0.0,609.0,45.0,15,12,372,4469
15.4,0.0,606.0,45.0,15,12,372,4470
15.4,0.0,605.0,45.0,15,12,372,4471
15.3,0.0,598.0,45.0,15,12,372,4472
15.3,0.0,594.0,45.0,15,12,372,4473
15.2,0.0,588.0,45.0,15,12,372,4474
15.1,0.0,583.000001,45.0,15,12,372,4475
15.1,0.0,582.0,45.0,15,13,373,4476
14.8,0.0,584.0,45.0,15,13,373,4477
15.0,0.0,580.0,45.0,15,13,373,4478
14.9,0.0,579.0,45.0,15,13,373,4479
15.0,0.0,575.000001,45.0,15,13,373,4480
14.9,0.0,575.0,45.0,15,13,373,4481
14.9,0.0,572.0,45.0,15,13,373,4482
14.9,0.0,569.0,45.0,15,13,373,4483
15.0,0.0,564.000001,45.0,15,13,373,4484
14.9,0.0,564.0,45.0,15,13,373,4485
14.8,0.0,562.0,45.0,15,13,373,4486
14.9,0.0,560.0,45.0,15,13,373,4487
14.8,0.0,562.0,45.0,15,14,374,4488
14.8,0.0,560.0,45.0,15,14,374,4489
14.8,0.0,556.0,45.0,15,14,374,4490
14.8,0.0,555.0,45.0,15,14,374,4491
14.8,0.0,552.0,45.0,15,14,374,4492
14.9,0.0,547.000001,45.0,15,14,374,4493
14.7,0.0,547.0,45.0,15,14,374,4494
14.7,0.0,547.0,45.0,15,14,374,4495
14.7,0.0,544.0,45.0,15,14,374,4496
14.7,0.0,546.0,45.0,15,14,374,4497
14.7,0.0,546.0,45.0,15,14,374,4498
14.7,0.0,546.0,45.0,15,14,374,4499
14.7,0.0,544.0,45.0,15,15,375,4500
14.7,0.0,540.0,45.0,15,15,375,4501
14.7,0.0,540.0,45.0,15,15,375,4502
14.7,0.0,540.0,45.0,15,15,375,4503
14.8,0.0,540.0,45.0,15,15,375,4504
14.7,0.0,536.0,45.0,15,15,375,4505
14.8,0.0,539.0,45.0,15,15,375,4506
14.6,0.0,537.0,45.0,15,15,375,4507
14.6,0.0,537.0,45.0,15,15,375,4508
14.6,0.0,538.0,45.0,15,15,375,4509
14.6,0.0,537.0,45.0,15,15,375,4510
14.6,0.0,538.0,45.0,15,15,375,4511
14.6,0.0,531.000001,45.0,15,16,376,4512
14.6,0.0,532.0,45.0,15,16,376,4513
14.6,0.0,534.0,45.0,15,16,376,4514
14.5,0.0,536.0,45.0,15,16,376,4515
14.5,0.0,535.0,45.0,15,16,376,4516
14.6,0.0,535.0,45.0,15,16,376,4517
14.5,0.0,537.0,45.0,15,16,376,4518
14.5,0.0,532.0,45.0,15,16,376,4519
14.3,0.0,532.0,45.0,15,16,376,4520
14.4,0.0,531.0,45.0,15,16,376,4521
14.5,0.0,527.0,45.0,15,16,376,4522
14.4,0.0,531.0,45.0,15,16,376,4523
14.3,0.0,531.0,45.0,15,17,377,4524
14.5,0.0,530.0,45.0,15,17,377,4525
14.5,0.0,531.0,45.0,15,17,377,4526
14.5,0.0,532.0,45.0,15,17,377,4527
14.5,0.0,528.0,45.0,15,17,377,4528
14.5,0.0,530.0,45.0,15,17,377,4529
14.6,0.0,529.0,45.0,15,17,377,4530
14.6,0.0,525.0,45.0,15,17,377,4531
14.5,0.0,528.0,45.0,15,17,377,4532
14.3,0.0,529.0,45.0,15,17,377,4533
14.5,0.0,530.0,45.0,15,17,377,4534
14.5,0.0,529.0,45.0,15,17,377,4535
14.4,0.0,529.0,45.0,15,18,378,4536
14.3,0.0,529.0,45.0,15,18,378,4537
14.4,0.0,527.0,45.0,15,18,378,4538
14.4,0.0,524.0,45.0,15,18,378,4539
14.4,0.0,525.0,45.0,15,18,378,4540
14.5,0.0,522.0,45.0,15,18,378,4541
14.4,0.0,527.0,45.0,15,18,378,4542
14.2,0.0,525.0,45.0,15,18,378,4543
14.5,0.0,525.0,45.0,15,18,378,4544
14.5,0.0,528.0,45.0,15,18,378,4545
14.5,0.0,527.0,45.0,15,18,378,4546
14.4,0.0,527.0,45.0,15,18,378,4547
14.5,0.0,526.0,45.0,15,19,379,4548
14.5,0.0,524.0,45.0,15,19,379,4549
14.6,23.4900002175,525.0,45.0,15,19,379,4550
14.6,29.7975006525,522.0,45.0,15,19,379,4551
14.8,35.88749913,522.0,45.0,15,19,379,4552
15.0,39.8024997825,541.999999,45.0,15,19,379,4553
15.4,39.8025,551.0,45.0,15,19,379,4554
15.7,39.3675,552.0,45.0,15,19,379,4555
15.9,39.3675,551.0,45.0,15,19,379,4556
16.0,39.3675,545.000001,45.0,15,19,379,4557
16.2,39.3675,540.0,45.0,15,19,379,4558
16.4,39.3675,540.0,45.0,15,19,379,4559
16.6,39.3674993475,534.0,45.0,15,20,380,4560
16.6,32.40750087,537.0,45.0,15,20,380,4561
16.8,32.4075,541.0,45.0,15,20,380,4562
16.9,32.4075,558.0,45.0,15,20,380,4563
16.8,32.4075,575.000001,45.0,15,20,380,4564
16.9,32.4075,593.999997,45.0,15,20,380,4565
16.9,32.625,600.999999,45.0,15,20,380,4566
16.9,32.4075,603.0,45.0,15,20,380,4567
17.0,32.4075,606.0,45.0,15,20,380,4568
17.0,32.4075,603.999999,45.0,15,20,380,4569
17.1,32.4075,597.000001,45.0,15,20,380,4570
17.1,32.4075,594.0,45.0,15,20,380,4571
17.1,32.4075,591.0,45.0,15,21,381,4572
17.1,32.4075,588.000001,45.0,15,21,381,4573
17.2,32.4075,596.999999,45.0,15,21,381,4574
17.3,32.4075,604.999999,45.0,15,21,381,4575
17.1,32.4075,603.0,45.0,15,21,381,4576
17.4,32.4075,598.0,45.0,15,21,381,4577
17.2,32.4075,592.0,45.0,15,21,381,4578
17.3,32.4075,589.0,45.0,15,21,381,4579
17.3,32.4075,582.0,45.0,15,21,381,4580
17.4,32.4075,598.0,45.0,15,21,381,4581
17.4,32.4075,594.0,45.0,15,21,381,4582
17.0,32.4075,595.0,45.0,15,21,381,4583
16.6,31.9725,590.000001,45.0,15,22,382,4584
16.6,32.19,591.0,45.0,15,22,382,4585
16.5,31.9725,594.0,45.0,15,22,382,4586
16.4,31.755,582.000001,45.0,15,22,382,4587
16.6,31.755,586.999999,45.0,15,22,382,4588
16.9,31.755,592.0,45.0,15,22,382,4589
16.9,31.32,584.0,45.0,15,22,382,4590
16.7,31.1025,582.000001,45.0,15,22,382,4591
16.5,31.1025,593.999998,45.0,15,22,382,4592
16.5,30.885,590.0,45.0,15,22,382,4593
16.7,30.885,594.0,45.0,15,22,382,4594
16.9,30.885,589.0,45.0,15,22,382,4595
16.9,31.1025,590.0,45.0,15,23,383,4596
17.1,31.32,592.0,45.0,15,23,383,4597
16.9,31.5375,586.0,45.0,15,23,383,4598
17.1,31.9725,587.0,45.0,15,23,383,4599
17.4,32.625,591.0,45.0,15,23,383,4600
17.6,32.625,594.0,45.0,15,23,383,4601
17.6,32.625,584.000001,45.0,15,23,383,4602
17.7,32.625,591.0,45.0,15,23,383,4603
17.7,32.19,590.0,45.0,15,23,383,4604
17.8,32.625,593.999999,45.0,15,23,383,4605
17.8,32.19,587.000001,45.0,15,23,383,4606
18.0,33.277499999999996,590.0,45.0,15,23,383,4607
18.2,32.625,589.0,45.0,16,0,384,4608
18.4,32.625,587.0,45.0,16,0,384,4609
18.4,32.625,590.999999,45.0,16,0,384,4610
18.5,33.712499782500004,589.0,45.0,16,0,384,4611
18.7,35.235,598.0,45.0,16,0,384,4612
19.0,35.235,592.0,45.0,16,0,384,4613
19.6,35.67,583.0,45.0,16,0,384,4614
19.7,35.67,584.0,45.0,16,0,384,4615
20.0,34.5825,588.0,45.0,16,0,384,4616
20.1,33.93,590.0,45.0,16,0,384,4617
20.1,34.1475,590.0,45.0,16,0,384,4618
20.2,34.5825,587.0,45.0,16,0,384,4619
20.2,34.8,590.0,45.0,16,1,385,4620
20.2,34.8,587.0,45.0,16,1,385,4621
20.0,34.8,587.0,45.0,16,1,385,4622
20.1,35.8875,588.0,45.0,16,1,385,4623
20.0,35.235,590.0,45.0,16,1,385,4624
19.8,36.7575,590.0,45.0,16,1,385,4625
19.9,38.9325,584.0,45.0,16,1,385,4626
19.8,38.28,579.0,45.0,16,1,385,4627
19.8,38.9325,578.0,45.0,16,1,385,4628
19.9,41.1074997825,630.999995,45.0,16,1,385,4629
19.6,40.02,574.000002,45.0,16,1,385,4630
19.5,43.935,582.0,45.0,16,1,385,4631
19.4,42.4124997825,581.0,45.0,16,2,386,4632
19.4,40.0200002175,579.0,45.0,16,2,386,4633
19.3,40.455,584.0,45.0,16,2,386,4634
19.3,36.975,585.0,45.0,16,2,386,4635
19.1,41.1075002175,599.999999,45.0,16,2,386,4636
19.1,43.4999997825,580.000003,45.0,16,2,386,4637
19.1,40.237500435,588.999999,45.0,16,2,386,4638
19.1,36.975000217499996,595.0,45.0,16,2,386,4639
19.0,54.3749997825,604.999999,45.0,16,2,386,4640
19.1,49.590001305,584.999999,45.0,16,2,386,4641
19.2,62.20499826,575.000001,45.0,16,2,386,4642
19.2,51.5475006525,575.0,45.0,16,2,386,4643
19.2,57.42,585.0,45.0,16,3,387,4644
19.3,54.1574993475,574.0,45.0,16,3,387,4645
19.5,45.2400010875,575.0,45.0,16,3,387,4646
19.3,55.2449989125,578.0,45.0,16,3,387,4647
19.4,41.325000435,579.0,45.0,16,3,387,4648
19.2,36.7575002175,579.0,45.0,16,3,387,4649
18.9,43.7175006525,573.999999,45.0,16,3,387,4650
18.5,49.1549993475,563.000001,45.0,16,3,387,4651
18.7,49.589999999999996,558.0,45.0,16,3,387,4652
19.1,48.0675,556.0,45.0,16,3,387,4653
19.3,45.675000435,553.0,45.0,16,3,387,4654
19.5,52.41749913,548.000001,45.0,16,3,387,4655
19.5,41.977501087499995,550.0,45.0,16,4,388,4656
19.5,43.065,546.0,45.0,16,4,388,4657
19.5,49.155000217499996,546.0,45.0,16,4,388,4658
19.5,52.417499565,547.0,45.0,16,4,388,4659
19.7,48.285000652499996,547.0,45.0,16,4,388,4660
19.6,48.72,545.0,45.0,16,4,388,4661
19.4,46.545,543.0,45.0,16,4,388,4662
19.3,49.8074997825,540.0,45.0,16,4,388,4663
19.1,47.850000217499996,541.0,45.0,16,4,388,4664
18.9,47.6325,540.0,45.0,16,4,388,4665
19.1,51.1124997825,537.0,45.0,16,4,388,4666
19.3,53.070000435,539.0,45.0,16,4,388,4667
19.4,63.509998477500005,534.0,45.0,16,5,389,4668
19.6,49.1550019575,534.0,45.0,16,5,389,4669
19.7,49.589999999999996,530.0,45.0,16,5,389,4670
19.7,52.8525,529.0,45.0,16,5,389,4671
19.8,64.815,527.0,45.0,16,5,389,4672
19.9,66.3374997825,526.0,45.0,16,5,389,4673
20.1,64.1625002175,525.0,45.0,16,5,389,4674
20.2,66.7725,523.0,45.0,16,5,389,4675
20.4,58.0725002175,525.0,45.0,16,5,389,4676
20.2,65.9024984775,521.0,45.0,16,5,389,4677
20.4,49.807502175,522.0,45.0,16,5,389,4678
20.6,58.5074993475,520.0,45.0,16,5,389,4679
20.5,54.375,509.0,45.0,16,6,390,4680
20.3,57.6374997825,502.999999,45.0,16,6,390,4681
20.5,53.2875006525,495.000001,45.0,16,6,390,4682
20.1,60.464999347500004,487.000001,45.0,16,6,390,4683
20.4,55.6800002175,479.0,45.0,16,6,390,4684
19.5,54.3749997825,477.0,45.0,16,6,390,4685
20.1,48.285000652499996,481.0,45.0,16,6,390,4686
19.7,54.37499913,479.0,45.0,16,6,390,4687
19.3,44.8050006525,472.0,45.0,16,6,390,4688
19.4,53.505,472.0,45.0,16,6,390,4689
19.1,50.025000434999995,465.0,45.0,16,6,390,4690
18.8,57.6374989125,462.0,45.0,16,6,390,4691
19.1,47.197501087499994,453.000001,45.0,16,7,391,4692
18.8,49.3725,456.0,45.0,16,7,391,4693
19.1,50.6774997825,457.0,45.0,16,7,391,4694
18.7,46.98,453.0,45.0,16,7,391,4695
18.8,46.7625,456.0,45.0,16,7,391,4696
18.6,49.3724997825,451.0,45.0,16,7,391,4697
18.6,48.72,454.0,45.0,16,7,391,4698
19.0,46.5450002175,453.0,45.0,16,7,391,4699
18.5,49.807499565,454.0,45.0,16,7,391,4700
18.9,42.6300006525,455.0,45.0,16,7,391,4701
18.4,41.1075,457.0,45.0,16,7,391,4702
18.6,39.3675,458.0,45.0,16,7,391,4703
19.0,38.2799997825,462.0,45.0,16,8,392,4704
18.3,35.8875002175,465.0,45.0,16,8,392,4705
18.6,33.4950002175,472.999999,45.0,16,8,392,4706
18.7,33.7125,469.0,45.0,16,8,392,4707
17.9,36.7574997825,471.0,45.0,16,8,392,4708
18.1,34.147500435,467.000001,45.0,16,8,392,4709
17.8,33.277499999999996,465.0,45.0,16,8,392,4710
17.6,32.19,465.0,45.0,16,8,392,4711
17.8,31.5375,465.0,45.0,16,8,392,4712
17.4,31.1025,465.0,45.0,16,8,392,4713
17.4,31.1025,464.0,45.0,16,8,392,4714
17.2,31.1025,469.0,45.0,16,8,392,4715
17.1,30.885,469.0,45.0,16,9,393,4716
17.0,31.1025,470.0,45.0,16,9,393,4717
16.6,30.885,468.0,45.0,16,9,393,4718
16.5,30.45,466.0,45.0,16,9,393,4719
16.3,30.6675,467.0,45.0,16,9,393,4720
16.3,30.885,466.0,45.0,16,9,393,4721
15.7,30.45,468.0,45.0,16,9,393,4722
15.7,30.6675,471.999999,45.0,16,9,393,4723
15.5,30.6675,476.0,45.0,16,9,393,4724
15.4,30.6675,478.0,45.0,16,9,393,4725
15.1,30.885,476.0,45.0,16,9,393,4726
15.1,30.6675,471.000001,45.0,16,9,393,4727
15.1,30.45,475.0,45.0,16,10,394,4728
15.0,30.45,471.0,45.0,16,10,394,4729
14.9,30.6675,471.0,45.0,16,10,394,4730
14.9,30.884999565,476.0,45.0,16,10,394,4731
14.8,26.970000435,479.0,45.0,16,10,394,4732
14.7,21.967500434999998,484.0,45.0,16,10,394,4733
14.6,16.7475,489.0,45.0,16,10,394,4734
14.6,11.962499565,489.0,45.0,16,10,394,4735
14.2,6.7425006524999995,484.000001,45.0,16,10,394,4736
14.0,6.525e-07,484.0,45.0,16,10,394,4737
13.9,0.0,484.0,45.0,16,10,394,4738
13.8,0.0,471.0,45.0,16,10,394,4739
13.8,0.0,457.999999,45.0,16,11,395,4740
13.8,0.0,451.000001,45.0,16,11,395,4741
13.9,0.0,447.0,45.0,16,11,395,4742
13.5,0.0,442.0,45.0,16,11,395,4743
13.6,0.0,439.0,45.0,16,11,395,4744
13.8,0.0,434.000001,45.0,16,11,395,4745
13.7,0.0,429.000001,45.0,16,11,395,4746
13.8,0.0,426.0,45.0,16,11,395,4747
13.7,0.0,424.0,45.0,16,11,395,4748
13.9,0.0,421.0,45.0,16,11,395,4749
14.1,0.0,417.000001,45.0,16,11,395,4750
13.7,0.0,418.0,45.0,16,11,395,4751
14.2,0.0,416.0,45.0,16,12,396,4752
14.1,0.0,418.0,45.0,16,12,396,4753
14.0,0.0,418.0,45.0,16,12,396,4754
14.5,0.0,415.0,45.0,16,12,396,4755
14.2,0.0,413.0,45.0,16,12,396,4756
14.2,0.0,412.0,45.0,16,12,396,4757
14.4,0.0,412.0,45.0,16,12,396,4758
14.5,0.0,412.0,45.0,16,12,396,4759
14.4,0.0,412.0,45.0,16,12,396,4760
14.6,0.0,413.0,45.0,16,12,396,4761
14.3,0.0,412.0,45.0,16,12,396,4762
14.4,0.0,413.0,45.0,16,12,396,4763
14.7,0.0,413.0,45.0,16,13,397,4764
14.9,0.0,409.0,45.0,16,13,397,4765
14.6,0.0,410.0,45.0,16,13,397,4766
14.5,0.0,408.0,45.0,16,13,397,4767
14.4,0.0,411.999999,45.0,16,13,397,4768
14.2,0.0,409.0,45.0,16,13,397,4769
14.6,0.0,412.0,45.0,16,13,397,4770
14.9,0.0,409.0,45.0,16,13,397,4771
14.6,0.0,412.0,45.0,16,13,397,4772
14.7,0.0,410.0,45.0,16,13,397,4773
14.9,0.0,409.0,45.0,16,13,397,4774
14.7,0.0,408.0,45.0,16,13,397,4775
15.0,0.0,409.0,45.0,16,14,398,4776
14.6,0.0,409.0,45.0,16,14,398,4777
14.9,0.0,409.0,45.0,16,14,398,4778
14.8,0.0,409.0,45.0,16,14,398,4779
14.6,0.0,410.0,45.0,16,14,398,4780
14.9,0.0,409.0,45.0,16,14,398,4781
14.5,0.0,410.0,45.0,16,14,398,4782
14.9,0.0,412.0,45.0,16,14,398,4783
14.9,0.0,409.0,45.0,16,14,398,4784
14.7,0.0,409.0,45.0,16,14,398,4785
14.8,0.0,409.0,45.0,16,14,398,4786
14.8,0.0,409.0,45.0,16,14,398,4787
14.8,0.0,412.0,45.0,16,15,399,4788
15.0,0.0,412.0,45.0,16,15,399,4789
14.8,0.0,413.0,45.0,16,15,399,4790
14.9,0.0,414.0,45.0,16,15,399,4791
15.0,0.0,415.0,45.0,16,15,399,4792
15.0,0.0,412.0,45.0,16,15,399,4793
14.7,0.0,412.0,45.0,16,15,399,4794
14.8,0.0,410.0,45.0,16,15,399,4795
15.0,0.0,412.0,45.0,16,15,399,4796
15.0,0.0,412.0,45.0,16,15,399,4797
14.6,0.0,413.0,45.0,16,15,399,4798
14.7,0.0,413.0,45.0,16,15,399,4799
14.9,0.0,417.0,45.0,16,16,400,4800
14.6,0.0,414.0,45.0,16,16,400,4801
14.7,0.0,414.0,45.0,16,16,400,4802
14.9,0.0,413.0,45.0,16,16,400,4803
14.8,0.0,413.0,45.0,16,16,400,4804
